사업자등록번호,데이터수집일자,기업코드,기업명,업종,업종명,기업규모,기업규모명,CRI등급,CRI기준일,결산일자,CRI등급설명,CRI등급명세,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1268602815,20221022,3909940,에****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1268602815,,,,,,,,,,,,,I,20221104,,
1268602816,20221022,3961722,제****,,도매 및 소매업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1268602816,,,,,,,,,,,,,I,20221104,,
1268602817,20221022,3983041,에****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1268602817,,,,,,,,,,,,,I,20221104,,
1268602818,20221022,4079718,우****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1268602818,,,,,,,,,,,,,I,20221104,,
1268602819,20221022,4139839,어****,,도매 및 소매업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1268602819,,,,,,,,,,,,,I,20221104,,
1268602820,20221022,4144093,대****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1268602820,,,,,,,,,,,,,I,20221104,,
1268602821,20221022,4174096,다****,,제 조 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1268602821,,,,,,,,,,,,,I,20221104,,
1268602822,20221022,5843859,신****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1268602822,,,,,,,,,,,,,I,20221104,,
1268602823,20221022,4331137,제****,,제 조 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1268602823,,,,,,,,,,,,,I,20221104,,
1268602824,20221022,5830880,나****,,도매 및 소매업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1268602824,,,,,,,,,,,,,I,20221104,,
1270102825,,,,,,,,,,,,,I,20221104,,
1271502826,,,,,,,,,,,,,I,20221104,,
1271502827,,,,,,,,,,,,,I,20221104,,
1272202828,,,,,,,,,,,,,I,20221104,,
1273002829,,,,,,,,,,,,,I,20221104,,
1273002830,,,,,,,,,,,,,I,20221104,,
1273002831,,,,,,,,,,,,,I,20221104,,
1273402832,,,,,,,,,,,,,I,20221104,,
1274002833,,,,,,,,,,,,,I,20221104,,
1274402834,,,,,,,,,,,,,I,20221104,,
1274602835,,,,,,,,,,,,,I,20221104,,
1278002836,,,,,,,,,,,,,I,20221104,,
1278102837,20221022,1896775,지****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1278102837,,,,,,,,,,,,,I,20221104,,
1278102838,20221022,1640531,제****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1278102838,,,,,,,,,,,,,I,20221104,,
1278102839,20221022,2506206,네****,,제 조 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1278102839,,,,,,,,,,,,,I,20221104,,
1278102840,20221022,1708695,우****,,건 설 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1278102840,,,,,,,,,,,,,I,20221104,,
1278102841,20221022,1701549,호****,,건 설 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1278102841,,,,,,,,,,,,,I,20221104,,
1278102842,20221022,1100108,텍****,,제 조 업,,중견기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1278102842,,,,,,,,,,,,,I,20221104,,
1278102843,20221022,1665520,드****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1278102843,,,,,,,,,,,,,I,20221104,,
1278102844,20221022,1640191,오****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1278102844,,,,,,,,,,,,,I,20221104,,
1278102845,20221022,2183723,가****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1278102845,,,,,,,,,,,,,I,20221104,,
1278102846,20221022,2245486,휴****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1278102846,,,,,,,,,,,,,I,20221104,,
1278602847,20221022,2952266,화****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1278602847,,,,,,,,,,,,,I,20221104,,
1278602848,20221022,3225529,이****,,도매 및 소매업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1278602848,,,,,,,,,,,,,I,20221104,,
1278602849,20221022,3667108,와****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1278602849,,,,,,,,,,,,,I,20221104,,
1278602850,20221022,4016293,유****,,제 조 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1278602850,,,,,,,,,,,,,I,20221104,,
1278602851,20221022,5845296,에****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1278602851,,,,,,,,,,,,,I,20221104,,
1278602852,20221022,4308758,유****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1278602852,,,,,,,,,,,,,I,20221104,,
1278602853,20221022,5835464,서****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1278602853,,,,,,,,,,,,,I,20221104,,
1278602854,20221022,6394873,디****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1278602854,,,,,,,,,,,,,I,20221104,,
1278602855,20221022,8537220,아****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1278602855,,,,,,,,,,,,,I,20221104,,
1278702856,20221022,7051404,인****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1278702856,,,,,,,,,,,,,I,20221104,,
1280702857,,,,,,,,,,,,,I,20221104,,
1282202858,,,,,,,,,,,,,I,20221104,,
1282202859,,,,,,,,,,,,,I,20221104,,
1283202860,,,,,,,,,,,,,I,20221104,,
1283602861,,,,,,,,,,,,,I,20221104,,
1288102862,20221022,1432363,디****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1288102862,,,,,,,,,,,,,I,20221104,,
1288102863,20221022,1781700,심****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1288102863,,,,,,,,,,,,,I,20221104,,
1288102864,20221022,2229255,새****,,제 조 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1288102864,,,,,,,,,,,,,I,20221104,,
1288102865,20221022,1191318,인****,,제 조 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1288102865,,,,,,,,,,,,,I,20221104,,
1288102866,20221022,1664411,지****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1288102866,,,,,,,,,,,,,I,20221104,,
1288102867,20221022,1897176,이****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1288102867,,,,,,,,,,,,,I,20221104,,
1288102868,20221022,2225758,아****,,도매 및 소매업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1288102868,,,,,,,,,,,,,I,20221104,,
1288102869,20221022,2726691,아****,,"전문, 과학 및 기술 서비스업",,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1288102869,,,,,,,,,,,,,I,20221104,,
1288102870,20221022,2114723,석****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1288102870,,,,,,,,,,,,,I,20221104,,
1288102871,20221022,2171697,아****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1288102871,,,,,,,,,,,,,I,20221104,,
1288502872,20221022,4123416,지****,,제 조 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1288502872,,,,,,,,,,,,,I,20221104,,
1288602873,20221022,2263594,우****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1288602873,,,,,,,,,,,,,I,20221104,,
1288602874,20221022,2281109,올****,,도매 및 소매업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1288602874,,,,,,,,,,,,,I,20221104,,
1288602875,20221022,2591894,청****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1288602875,,,,,,,,,,,,,I,20221104,,
1288602876,20221022,2604630,지****,,"사업시설 관리, 사업 지원 및 임대 서비스업",,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1288602876,,,,,,,,,,,,,I,20221104,,
1288602877,20221022,2792508,기****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1288602877,,,,,,,,,,,,,I,20221104,,
1288602878,20221022,2989408,플****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1288602878,,,,,,,,,,,,,I,20221104,,
1288602879,20221022,3200574,파****,,제 조 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1288602879,,,,,,,,,,,,,I,20221104,,
1288602880,20221022,3690124,피****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1288602880,,,,,,,,,,,,,I,20221104,,
1288602881,20221022,3707483,미****,,도매 및 소매업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1288602881,,,,,,,,,,,,,I,20221104,,
1288602882,20221022,3715422,기****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1288602882,,,,,,,,,,,,,I,20221104,,
1288602883,20221022,3712679,라****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
