사업자등록번호,순번,데이터수집일자,데이터구분,과제명,과제코드,성과ID,성과고유번호,성과년도,과제기준년도,부처코드,부처명,예산사업코드,예산사업명,연구수행기관코드,연구수행주체명,6T코드,6T분류명,국가기술지도코드,국가기술지도명,과학기술표준대분류코드,과학기술표준대분류명,과학기술표준중분류코드,과학기술표준중분류명,과학기술표준소분류코드,과학기술표준소분류명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2208204582,130,20220413,EQU,u-IT허브 구축,1440000199,20071119000000000636,NFEC-2007-11-047730,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,131,20220413,EQU,RFID/USN 서비스활성화기반구축,1711001259,20140507000000172484,NFEC-2014-05-187463,2014,2013,P12,미래창조과학부,582606638,정보통신연구기반구축,ABX5692,정***,010214,기타 네트워크기술,010500,지능네트워크 기술,EE0905,RFID/USN 서비스,,,,,I,20221104,,
2208204582,132,20220413,EQU,RFID/USN 서비스활성화기반구축,1711001259,20140507000000172478,NFEC-2014-05-187309,2014,2013,P12,미래창조과학부,582606638,정보통신연구기반구축,ABX5692,정***,010214,기타 네트워크기술,010500,지능네트워크 기술,EE0905,RFID/USN 서비스,,,,,I,20221104,,
2208204582,133,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043394,NFEC-2009-04-070266,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,134,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043395,NFEC-2009-04-070267,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,135,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043398,NFEC-2009-04-070270,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,136,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043393,NFEC-2009-04-070265,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,137,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043388,NFEC-2009-04-070260,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,138,20220413,EQU,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축,1711055452,20171117000000212388,NFEC-2017-11-240775,2017,2017,P71,과학기술정보통신부,BIZ2017099BIZ2017119BIZ2017130,정보통신연구기반구축(R&amp;D),ABX5692,정***,010411,기타 정보기술,060000,위의 국가전략기술에 속하지 않는 기타 연구,EE0904,활용서비스 플랫폼 및 응용 S/W,,,,,I,20221104,,
2208204582,139,20220413,EQU,,,20130704000000165242,NFEC-2013-07-180738,2012,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,140,20220413,EQU,,,20130704000000165219,NFEC-2013-07-180737,2012,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,141,20220413,EQU,,,20190123000000232819,NFEC-2019-01-248742,2017,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,142,20220413,EQU,,,20190123000000235763,NFEC-2019-01-251180,2013,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,143,20220413,EQU,,,20190123000000232717,NFEC-2019-01-248730,2017,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,144,20220413,EQU,,,20190123000000235771,NFEC-2019-01-251189,2013,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,145,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043389,NFEC-2009-04-070261,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,146,20220413,EQU,,,20190123000000235762,NFEC-2019-01-251179,2013,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,147,20220413,EQU,,,20190123000000235761,NFEC-2019-01-251178,2017,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,148,20220413,EQU,,,20190123000000235769,NFEC-2019-01-251187,2013,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,149,20220413,EQU,,,20190123000000232884,NFEC-2019-01-248750,2017,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,150,20220413,EQU,,,20190123000000235765,NFEC-2019-01-251183,2009,,,,,보안,,,,,,,,,,,,,I,20221104,,
2208204582,151,20220413,EQU,SW-시스템반도체융합경쟁력강화,1415126970,20130218000000160572,NFEC-2013-02-176340,2012,2012,N38,지식경제부,201207448050304A,SW-시스템반도체융합경쟁력강화,ABX5692,정***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,L0202,S/W 솔루션,,,,,I,20221104,,
2208204582,152,20220413,EQU,u-IT 허브 구축,1445006330,20071119000000000638,NFEC-2007-11-047732,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,153,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043433,NFEC-2009-04-070305,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,154,20220413,EQU,u-IT허브 구축,1440000199,20071115000000000549,NFEC-2007-11-047660,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,155,20220413,EQU,u-IT허브 구축,1440000199,200706050031,NFEC-2007-06-002329,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,156,20220413,EQU,u-IT허브 구축,1440000199,200706050026,NFEC-2007-06-002324,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,157,20220413,EQU,u-IT허브 구축,1440000199,200706050015,NFEC-2007-06-013736,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,158,20220413,EQU,u-IT허브 구축,1440000199,200706050007,NFEC-2007-06-013728,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,159,20220413,EQU,u-IT허브 구축,1440000199,200706050023,NFEC-2007-06-002321,2006,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,160,20220413,EQU,u-IT허브 구축,1440000199,200706050040,NFEC-2007-06-002338,2008,2006,020,정보통신부,2400310001200600,u-IT클러스터구축,ZC82973,한***,010112,집적회로기술,010900,디지털 신호처리기술,,,,,,,I,20221104,,
2208204582,161,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043426,NFEC-2009-04-070298,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,162,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043432,NFEC-2009-04-070304,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,163,20220413,EQU,u-IT 허브 구축,1445006330,20071115000000000552,NFEC-2007-11-047663,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,164,20220413,EQU,u-IT 허브 구축,1445006330,20071119000000000640,NFEC-2007-11-047734,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,165,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043387,NFEC-2009-04-070259,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,166,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043390,NFEC-2009-04-070262,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,167,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043397,NFEC-2009-04-070269,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,168,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043430,NFEC-2009-04-070302,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,169,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043396,NFEC-2009-04-070268,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,170,20220413,EQU,u-IT 허브 구축,1445006330,20100708000000059435,NFEC-2010-07-080639,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,171,20220413,EQU,u-IT 허브 구축,1445006330,200706050008,NFEC-2007-06-013729,2006,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,172,20220413,EQU,u-IT 허브 구축,1445006330,20090409000000043427,NFEC-2009-04-070299,2008,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,173,20220413,EQU,u-IT 허브 구축,1445006330,20071119000000000639,NFEC-2007-11-047733,2007,2007,020,정보통신부,20070200200025,u-IT허브구축,B551704,한***,010411,기타 정보기술,010900,디지털 신호처리기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,174,20220413,EQU,SW-시스템반도체융합경쟁력강화,1415126970,20130218000000160575,NFEC-2013-02-176338,2012,2012,N38,지식경제부,201207448050304A,SW-시스템반도체융합경쟁력강화,ABX5692,정***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,L0202,S/W 솔루션,,,,,I,20221104,,
2208204582,175,20220413,EQU,SW-시스템반도체융합경쟁력강화,1415126970,20130218000000160552,NFEC-2013-02-175952,2013,2012,N38,지식경제부,201207448050304A,SW-시스템반도체융합경쟁력강화,ABX5692,정***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,L0202,S/W 솔루션,,,,,I,20221104,,
2208204582,176,20220413,EQU,SW-시스템반도체융합경쟁력강화,1415126970,20130218000000160583,NFEC-2013-02-175926,2013,2012,N38,지식경제부,201207448050304A,SW-시스템반도체융합경쟁력강화,ABX5692,정***,070000,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,L0202,S/W 솔루션,,,,,I,20221104,,
2208204582,177,20220413,EQU,u-IT 허브 구축,1415086491,20090409000000043377,NFEC-2009-04-070249,2009,2008,N38,지식경제부,200807432330302B,U-IT허브구축,B440003,한***,010214,기타 네트워크기술,010500,지능네트워크 기술,I9,전기·전자,,융합전기전자기술 시스템,,,I,20221104,,
2208204582,178,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204583,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204583,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204584,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204584,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204585,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204585,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204586,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208204587,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208504588,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604589,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604590,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604590,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604591,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604591,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604592,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604592,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604593,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604593,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604594,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604594,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604595,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604595,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604596,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604596,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604597,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604597,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604598,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604598,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604599,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604599,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604600,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604600,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604601,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604601,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604602,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604602,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604603,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604603,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604604,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604604,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604605,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604605,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604606,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604606,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604607,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604607,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604608,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604608,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604609,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604609,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604610,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604610,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604611,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604611,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604612,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604612,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604613,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604613,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604614,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604614,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604615,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604615,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604616,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604616,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604617,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604617,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604618,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604618,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604619,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604619,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604620,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604620,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604621,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604621,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604622,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604622,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604623,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604623,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604624,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604624,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604625,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604625,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604626,1,20220413,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
2208604626,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
