"BIZ_NO","COMPANY_NAME","CEO_NAME","FOUNDATION_DATE","IND_CD","IND_NAME","FOUNDATION_DATE","ADDRESS"
"6378702136",돈까스게임즈,이준구,"20210312","58219",기타 게임 소프트웨어 개발 및 공급업,"20210312","서울특별시 서초구 강남대로53길 8 7층 8-5호 (서초동,스타크강남빌딩)"
"6408101145",페어스튜디오스,김현아,"20180824","58219",기타 게임 소프트웨어 개발 및 공급업,"20180824","서울특별시 용산구 서빙고로 67, 103동 1404호 (용산동5가,파크타워)"
"6408601039",크레이프로덕션스,소호성,"20180208","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180208","서울 강남구 논현로85길 7 5층 (역삼동,은혜빌딩)"
"6418101226",에이치유피게임즈,박한웅,"20181228","58219",기타 게임 소프트웨어 개발 및 공급업,"20181228","서울 금천구 시흥대로34길 17 B동 502호 (시흥동,파크빌)"
"6428700810",사이게임즈코리아,와타나베코이치,"20170523","58219",기타 게임 소프트웨어 개발 및 공급업,"20170523","서울특별시 강남구 테헤란로 501 611호 (삼성동,브이플렉스)"
"6438801032",온페이스게임즈,김민석,"20180725","58219",기타 게임 소프트웨어 개발 및 공급업,"20180725",서울특별시 마포구 와우산로29다길 20 (서교동)
"6448700311",제로투원게임즈,김낙형,"20160120","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160120","서울 서초구 남부순환로 2636, 407호 (양재동,성문빌딩)"
"6468600547",아수소프트,황승희,"20170208","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170208",서울특별시 영등포구 국제금융로6길 33 829호 (여의도동)
"6478601419",엑스알코리아,김숙경,"20190813","58219",기타 게임 소프트웨어 개발 및 공급업,"20190813","서울특별시 동대문구 천호대로 319 526호 (답십리동,한화오벨리스크)"
"6478800618",티비엘,김지우,"20161227","58219",기타 게임 소프트웨어 개발 및 공급업,"20161227","경기도 안양시 동안구 시민대로 230 비동 3층 305-45호 (관양동,평촌아크로타워)"
"6478800700",판타게이트,박재연,"20170316","58219",기타 게임 소프트웨어 개발 및 공급업,"20170316","서울 성북구 삼선교로16길 116 A동 207호 (삼선동2가,한성대학교 상상큐브)"
"6478800748",브리즈펀,박종운,"20170808","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170808","서울특별시 성동구 연무장길 76 504호 (성수동2가,성수에이케이밸리2차)"
"6488600994",티써프,문희열,"20180205","58219",기타 게임 소프트웨어 개발 및 공급업,"20180205",전라남도 나주시 그린로 317-13 504호 (빛가람동)
"6488701156",다다름,진금강,"20181126","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181126","부산광역시 남구 수영로 295, 408호 (대연동,세웅빌딩)"
"6488801982",폴슨,최락창외 1명,"20210322","58219",기타 게임 소프트웨어 개발 및 공급업,"20210322",서울특별시 서초구 서초중앙로28길 16 302호 (서초동)
"6498602340",콘센트에듀,주동욱,"20220601","58219",기타 게임 소프트웨어 개발 및 공급업,"20220601","서울특별시 중구 동호로14길 19 3층 321호 (신당동,고마운빌딩)"
"6518700755",야설록프로덕션,최재봉,"20170609","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170609","경기도 하남시 서하남로43번길 137, 2층 (감북동,다산빌딩)"
"6538602655",콩코드,신명진,"20220601","58219",기타 게임 소프트웨어 개발 및 공급업,"20220601","경기도 성남시 분당구 대왕판교로645번길 12 6층 8호실 (삼평동,경기창조경제혁신센터 스마트오피스)"
"6568102246",스낵콘,박무영,"20211125","58219",기타 게임 소프트웨어 개발 및 공급업,"20211125","서울특별시 송파구 백제고분로25길 1 502호 (삼전동,제이빌딩)"
"6568600544",웹툰티비,성경준,"20161118","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161118","서울특별시 마포구 월드컵북로54길 25 9층 913호 (상암동,상암디엠씨푸르지오시티, 에스)"
"6578700559",플레이캐슬,김신우,"20161116","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161116","대전 유성구 대덕대로512번길 20 303호 (도룡동,대전정보문화산업진흥원)"
"6608600922",슈퍼조이,조한경,"20170907","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170907","서울특별시 구로구 디지털로31길 38-21 1208호.1209호.1210호 (구로동,이앤씨벤처드림타워3차)"
"6608601090",트윈스타게임즈,류기현,"20180329","58219",기타 게임 소프트웨어 개발 및 공급업,"20180329","경기도 고양시 일산동구 무궁화로 34 703호 (장항동,남정시티프라자2)"
"6608700856",더발란스,전현태,"20170822","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170822","서울특별시 구로구 디지털로 243 7층 707호 (구로동,지하이시티)"
"6628800048",하프타임스튜디오,이동혁,"20150318","58219",기타 게임 소프트웨어 개발 및 공급업,"20150318","서울특별시 강서구 공항대로 247 C동 13층 (마곡동,퀸즈파크나인)"
"6638100872",디트릭스,박민환,"20130926","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130926","서울특별시 서초구 남부순환로333길 32 201호 (서초동,영일빌딩)"
"6648800398",지엔에이,이현서,"20160331","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160331",전라북도 전주시 완산구 호암로 19 401호 (효자동2가)
"6658601251",엔엔비엔터테인먼트,양철호,"20181122","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181122","서울특별시 서대문구 이화여대5길 9 지하층 (대현동,파크제이드 이화)"
"6668100809",널티,김신애,"20170803","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170803",강원도 태백시 하장성1길 4 (장성동)
"6688100445",유니즈소프트,윤요환,"20160822","58219",기타 게임 소프트웨어 개발 및 공급업,"20160822","광주광역시 북구 첨단과기로 123 기업지원센터 A동 319-1호 (오룡동,광주과학기술원)"
"6698801091",디케에너지,이창수,"20180627","58219",기타 게임 소프트웨어 개발 및 공급업,"20180627","서울특별시 관악구 관악로 1 135동 402호 (신림동,에너지자원신기술연구소 서울대학교)"
"6748801211",마그마큐브,김재헌,"20190212","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190212","서울특별시 금천구 디지털로 121 309호 (가산동,에이스가산타워)"
"6758101286",랩인,이상환,"20181116","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181116","서울특별시 강남구 역삼로 414 1층, 2층 (대치동)"
"6758801403",스튜디오드릴,송성하,"20190627","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190627","경기도 안양시 동안구 벌말로 123 707호 (관양동,평촌스마트베이)"
"6768600951",스프링소프트,서영철,"20180426","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20180426","경기도 성남시 수정구 창업로 54 807호 (시흥동,판교제2테크노밸리기업성장센터)"
"6778801321",더그레이컴퍼니,목진택,"20190827","58219",기타 게임 소프트웨어 개발 및 공급업,"20190827","경기도 부천시 부일로237번길 23 803호 (상동,테마프라자)"
"6808702014",콘텐츠팩토리,오병선,"20201111","58219",기타 게임 소프트웨어 개발 및 공급업,"20201111","대구광역시 동구 동대구로 469 411호 (신천동,대구콘텐츠비즈니스센터)"
"6808800823",블랙라비린스,민지애외  1명,"20170911","58219",기타 게임 소프트웨어 개발 및 공급업,"20170911",서울 성북구 삼양로4길 4 4층 (길음동)
"6808801201",이에스소프트앤리서치,강의석,"20181128","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181128","서울특별시 강동구 고덕로80길 99 518동 602호 (상일동,고덕센트럴아이파크)"
"6818700891",밸류웍스,백민철,"20171101","58212",모바일 게임 소프트웨어 개발 및 공급업,"20171101","전라남도 나주시 우정로 10, 다동 315호 (빛가람동,이노파크식스틴지식산업센터)"
"6818702040",인게이트게임즈,지진찬,"20210722","58219",기타 게임 소프트웨어 개발 및 공급업,"20210722","울산광역시 남구 대학로 152 6층 (무거동,대로빌딩)"
"6838601021",플레이더월드,전민호,"20180906","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180906","서울특별시 구로구 디지털로31길 12 별관 2층 47호 (구로동,태평양물산)"
"6838801516",반딧불,김종훈,"20190312","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190312","경기도 안양시 동안구 시민대로 230, D동 2354호 (관양동,평촌아크로타워)"
"6848600291",제너시스템,이영진,"20150118","58219",기타 게임 소프트웨어 개발 및 공급업,"20150118","서울특별시 도봉구 우이천로39길 13 2층, 3층, 5층 (쌍문동,제이앤빌딩)"
"6858101018",엘앤피엔터테인먼트,이선욱,"20180105","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180105","서울특별시 강남구 선릉로90길 38 7층 (대치동,현민타워)"
"6858101420",유비에스티알코리아,정창훈,"20190610","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190610","서울 강남구 선릉로89길 11, 9층 (역삼동,정림빌딩)"
"6858600426",어뮤징파크,박준영,"20160818","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160818","광주 동구 금남로 245 6층 628호 (금남로1가,전일빌딩)"
"6868100690",레드브이알,김선아,"20170208","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170208","서울특별시 서초구 반포대로19길 9-3 201-4호 (서초동,서초클레어)"
"6868101364",와이엔에스게임즈,이돈영,"20181127","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20181127","서울특별시 강남구 봉은사로29길 6 201호 (논현동,브니엘빌딩)"
"6868600910",허그케어앤테라퓨틱스,차경환,"20180205","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20180205","서울 서초구 서초대로78길 42 1306호 (서초동,현대기림오피스텔)"
"6868700523",게임그레스,안영근,"20170202","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170202","서울 금천구 두산로 70 321-2호 (독산동,현대지식산업센터)"
"6868700616",로지컬아츠,김희진,"20170227","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170227",서울특별시 강남구 삼성로120길 52-1 2층 (삼성동)
"6868702346",오블리크게임즈,정필재,"20220104","58219",기타 게임 소프트웨어 개발 및 공급업,"20220104","부산광역시 해운대구 센텀중앙로 66 905호 (우동,센텀티타워)"
"6888102049",제이와이게임즈,고마운,"20201120","58212",모바일 게임 소프트웨어 개발 및 공급업,"20201120","경기도 성남시 분당구 판교역로192번길 16 8층 806호 에이555 (삼평동,판교타워)"
"6898701778",웬투스,손영훈,"20200910","58219",기타 게임 소프트웨어 개발 및 공급업,"20200910","서울특별시 서초구 사평대로57길 131 4층 (반포동,동남빌딩)"
"6908600113",스틸앤조이,박근수,"20150518","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150518",경기도 광주시 곤지암읍 도척윗로 27 202호 (삼리)
"6928100448",드에스게임즈,김용석,"20160802","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160802","서울특별시 구로구 디지털로33길 55, 702호 (구로동,이앤씨벤처드림타워2차)"
"6928700417",머글,오두일,"20160628","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160628","서울특별시 강남구 테헤란로 507 12동 100호 (삼성동,위워크빌딩)"
"6938701651",이시아게임즈,이영석,"20200421","58219",기타 게임 소프트웨어 개발 및 공급업,"20200421","경기 고양시 일산동구 백마로 223 310호 (장항동,현대에뜨레보)"
"6968600367",코인시던스,김석민,"20160427","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160427","서울특별시 구로구 디지털로27길 24, 벽산디지털밸리 1차 701-2호 (구로동,벽산디지털밸리1차)"
"6968702421",다이브엑스알,박선영,"20210722","58219",기타 게임 소프트웨어 개발 및 공급업,"20210722","경기도 성남시 분당구 대왕판교로645번길 12 6층 (삼평동,경기창조경제혁신센터)"
"6968800264",에이멕,이선주,"20160127","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160127",전라북도 전주시 덕진구 벚꽃2길 12 (진북동)
"6978600093",렛츠컴바인,김치하,"20150623","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150623","서울특별시 종로구 삼봉로 94 16층 1603호 (공평동,94빌딩)"
"6978800952",레드벨게임즈,김장규,"20170926","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170926",전라남도 장흥군 장흥읍 장흥로 7-1 2층 문화당 서점 (건산리)
"6978802718",노리게임즈,위홍뢰,"20220111","58219",기타 게임 소프트웨어 개발 및 공급업,"20220111","경기도 성남시 분당구 판교역로192번길 16 8층 806호 씨206 (삼평동,판교타워)"
"6988700472",프로젝트문,김지훈,"20161118","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161118","경기 수원시 영통구 법조로 25 A동 3703호 (하동,광교에스케이뷰레이크)"
"6998801092",나인탭,정승훈,"20181217","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181217","경기도 용인시 수지구 신수로 767 A동 16층 1613호 (동천동,분당수지유타워)"
"7018700818",오투잼컴퍼니,정순권,"20170823","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170823","서울특별시 강남구 논현로 209 104동 2005호 (도곡동,경남아파트)"
"7028100236",이브이알스튜디오,김재환외 1명,"20160114","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160114","서울특별시 서초구 강남대로 349 14층 (서초동,우남빌딩)"
"7028602210",위클립스,오세훈,"20211020","58219",기타 게임 소프트웨어 개발 및 공급업,"20211020",서울 마포구 새창로 11 1207호 (도화동)
"7048102152",엠브이콜드,진기정,"20210326","58219",기타 게임 소프트웨어 개발 및 공급업,"20210326",경기도 고양시 덕양구 화랑로 59 3층 (화전동)
"7048700364",다스에이지,김학조,"20160705","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160705","경기도 광주시 오포읍 양촌안길 35-17 101동 1205호 (양벌리,양벌리세양청마루아파트)"
"7048802127",블루드림,남원석,"20210408","58212",모바일 게임 소프트웨어 개발 및 공급업,"20210408","경기도 고양시 일산동구 장백로 194 805호 (장항동,위너스21)"
"7058101874",스튜디오앰퍼샌드,김영원,"20200911","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200911","대전광역시 유성구 배울1로 119 1202동 904호 (용산동,대덕테크노밸리12단지아파트)"
"7068102430",밋앤그릿,이지민,"20220419","58219",기타 게임 소프트웨어 개발 및 공급업,"20220419","서울특별시 마포구 매봉산로 31 시너지움동 10층 1013호 (상암동,에스-플렉스센터)"
"7088700895",스페이스다이브게임즈,소현호,"20171106","58219",기타 게임 소프트웨어 개발 및 공급업,"20171106","서울특별시 강남구 테헤란로 218 12층 (역삼동,에이피타워)"
"7108701320","608팩토리",유소라,"20181213","58219",기타 게임 소프트웨어 개발 및 공급업,"20181213","경기 수원시 팔달구 효원로308번길 16 102동 1004호 (인계동,한화꿈에그린파크)"
"7118700528",엘리트게임즈,백종혁,"20161227","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161227","서울특별시 강남구 강남대로 382, 1723호 (역삼동,메리츠타워)"
"7168100614",로드믹,이주연,"20170308","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170308","울산 남구 문수로409번길 23 205동 801호 (신정동,문수로아이파크2단지)"
"7168701425",지누소프트,김한중,"20190415","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190415","경기도 성남시 분당구 판교역로192번길 16 8층 806호 씨406 (삼평동,판교타워)"
"7188600124",코스모스엔터테인먼트,이호형,"20150430","58219",기타 게임 소프트웨어 개발 및 공급업,"20150430","서울특별시 서초구 사임당로 66 2층 (서초동,제이엠씨)"
"7188702610",아이언메이스,박테렌스승하,"20211020","58219",기타 게임 소프트웨어 개발 및 공급업,"20211020","경기도 성남시 분당구 판교역로192번길 16 401호, 402호 (삼평동,판교타워)"
"7208600883",모티프,이득규,"20170907","58219",기타 게임 소프트웨어 개발 및 공급업,"20170907","서울특별시 강남구 테헤란로 218 9층 (역삼동,에이피타워)"
"7218100746",빅그림,이승환,"20170804","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170804","경기도 성남시 분당구 대왕판교로645번길 12 (삼평동,경기창조경제혁신센터)"
"7218701674",애니듀,이진식,"20191106","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20191106","전라남도 나주시 우정로 10 404-1호 (빛가람동,기업협력동)"
"7238100378",레드캣,이창훈,"20160701","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160701","서울특별시 강남구 삼성로 706 506호 (청담동,추탄빌딩)"
"7238602406",빅콤,박기혁,"20211029","58219",기타 게임 소프트웨어 개발 및 공급업,"20211029","부산광역시 사상구 대동로 95-8 7층 701호 (학장동,한울아카데미텔)"
"7238700365",페이크아이즈,김석중,"20160905","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160905","서울 마포구 월드컵북로 396 606-20호 (상암동,연구개발타워)"
"7238802244",유니크코드,신호열,"20220203","58219",기타 게임 소프트웨어 개발 및 공급업,"20220203","서울특별시 서초구 서초대로 275 2층 202호-비334 (서초동,중앙빌딩)"
"7268701422",윈트러스트,박빈센트대식지,"20190821","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190821","서울특별시 마포구 양화로 45 (서교동,메세나폴리스)"
"7298101604",프리모엠,김소연,"20191217","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20191217",부산 해운대구 반송로877번길 60 1층 (반송동)
"7298701741",넥스넷,박정옥,"20200807","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200807","서울특별시 성동구 성수이로 147 1208호 (성수동2가,아이에스비즈타워)"
"7318800039",프로젝트기간테,정대영,"20150317","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150317","경기도 용인시 처인구 양지면 양대로 35, 2층 (양지리)"
"7338601947",포티파이,문우리,"20200719","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200719","경기도 성남시 분당구 판교역로192번길 16 8층 806호 에이626 (삼평동,판교타워)"
"7358800064",월드모바일게임즈,소병균,"20150330","58219",기타 게임 소프트웨어 개발 및 공급업,"20150330","서울특별시 송파구 올림픽로32길 11 6층 브이29호 (방이동,혜성빌딩)"
"7368601854",메타본엔터테인먼트,김주은,"20200507","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200507","경기도 성남시 분당구 대왕판교로645번길 12 8층 (삼평동,경기창조혁신센터)"
"7378600635",에이치아이미디어,이형인,"20170724","58219",기타 게임 소프트웨어 개발 및 공급업,"20170724","서울특별시 영등포구 의사당대로 83 22층 107호 (여의도동,오투타워)"
"7378601560",올스타컴퍼니,황재욱,"20200217","58212",모바일 게임 소프트웨어 개발 및 공급업,"20200217",서울특별시 강남구 학동로20길 28 2층 (논현동)
"7388801854",포켓네트,이시우,"20200730","58219",기타 게임 소프트웨어 개발 및 공급업,"20200730","서울특별시 서초구 법원로3길 19 2층 2723호 (서초동,양지원빌딩)"
"7408601004",시노그,최옥성,"20180409","58212",모바일 게임 소프트웨어 개발 및 공급업,"20180409","경기도 부천시 삼작로 22 100동 507호 (삼정동,부천테크노파크)"
"7418102374",설레임컴퍼니,이만석,"20210825","58219",기타 게임 소프트웨어 개발 및 공급업,"20210825","서울 강남구 영동대로 602 6층 H247호 (삼성동,삼성동미켈란107)"
"7428100063",이즐,정구휘,"20150312","58219",기타 게임 소프트웨어 개발 및 공급업,"20150312","인천광역시 서구 청라에메랄드로 94 7층 703호 (청라동,인천청라빌딩)"
"7428102493",한솔씨앤아이,조준교,"20220311","58219",기타 게임 소프트웨어 개발 및 공급업,"20220311",서울특별시 성동구 아차산로 46 3층 302호 (성수동1가)
"7448700023",엘케이스마트,김성윤,"20150305","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150305",경남 창원시 의창구 창이대로95번길 3 3층 (명서동)
"7458701419",모에플소프트,조민혁,"20190717","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190717",부산광역시 금정구 장전온천천로113번길 7-1 2층 (장전동)
"7488102453",스튜디오간츠하이트,이현기,"20210930","58219",기타 게임 소프트웨어 개발 및 공급업,"20210930","서울특별시 서초구 논현로1길 25 201호 (양재동,티클라스파빌리온)"
"7488601288",지지게임즈,임동원,"20181217","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20181217","서울특별시 금천구 가산디지털1로 149 3층 373호 (가산동,신한이노플렉스)"
"7488700364",아키핀,지도현,"20160330","58212",모바일 게임 소프트웨어 개발 및 공급업,"20160330","서울특별시 서초구 강남대로51길 1 9층 (서초동,511 타워)"
"7508601506",티키타카스튜디오,유희상,"20190404","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190404","서울특별시 금천구 가산디지털1로 131 에이동 3층 1-가호 (가산동,비와이씨 하이시티)"
"7528800545",라온웍스,이인희,"20161110","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161110",서울 중구 청계천로 40 관광기업지원센터 7층 8-에이호 (다동)
"7538100082",봄날소프트,김현남,"20150514","58219",기타 게임 소프트웨어 개발 및 공급업,"20150514","경기 안양시 동안구 학의로 282 7층 724호 (관양동,금강펜테리움아이티타워)"
"7548802364",엑스콘텍,오광석,"20210927","58219",기타 게임 소프트웨어 개발 및 공급업,"20210927","경기도 안성시 중앙로 327 506-2호 (석정동,한경대학교)"
"7568602390",피치파크게임즈,황옥분,"20220106","58219",기타 게임 소프트웨어 개발 및 공급업,"20220106","경기도 의왕시 성고개로 53 A동 601-1호 (포일동,에이스청계타워)"
"7608600974",피치게임즈,김동수,"20180328","58219",기타 게임 소프트웨어 개발 및 공급업,"20180328","서울특별시 동대문구 사가정로 65 103동 1001호 (전농동,래미안크레시티)"
"7648701410",스마일쿠키,박석순,"20190801","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190801",인천광역시 부평구 부흥로366번길 41 (부평동)
"7668601063",더블유지알앤디,김정식,"20180420","58219",기타 게임 소프트웨어 개발 및 공급업,"20180420","경기도 부천시 부천로198번길 18 202동 1106호 (춘의동,춘의테크노파크2차)"
"7678600766",팀타파스,임태희,"20170802","58212",모바일 게임 소프트웨어 개발 및 공급업,"20170802","경기도 파주시 지목로 82, 2동 제지하층 제비101호 (문발동)"
"7678601289",나이트로캣,장수열,"20190522","58212",모바일 게임 소프트웨어 개발 및 공급업,"20190522","충북 청주시 청원구 상당로 314 2층 G-1호 (내덕동,청주첨단문화산업단지)"
"7678801599",빌리온게임즈,우성원,"20200117","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20200117","서울특별시 구로구 디지털로34길 43 705호 (구로동,코오롱싸이언스밸리1차)"
"7688602224",메타플래넷,김지윤외 1명,"20210729","58219",기타 게임 소프트웨어 개발 및 공급업,"20210729","경기도 성남시 분당구 대왕판교로 670 비동 5층 501-1호 (삼평동,유스페이스2)"
"7688701178",예원게임즈,조상근,"20181012","58219",기타 게임 소프트웨어 개발 및 공급업,"20181012","서울특별시 마포구 토정로37길 41 607호 (염리동,하나프라자)"
"7708701109",웹젠레드코어,임정훈,"20181023","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181023",경기 성남시 분당구 판교로 242 2층 201호 (삼평동)
"7718600668",디지털엔스미스,최준석,"20170510","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170510","전라남도 나주시 우정로 10, 라동 404-1호 (빛가람동,지식산업센터)"
"7738600567",그레모리게임즈,주영치,"20161114","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20161114","서울 구로구 디지털로 306 714호 (구로동,대륭포스트타워2차)"
"7758800422",플루토모바일,문효섭,"20160601","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160601","경기도 성남시 분당구 대왕판교로645번길 12 6층 경기글로벌게임센터 05호 (삼평동,경기창조경제혁신센터)"
"7818600423",라이프넷,최인석,"20160219","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160219","전라남도 담양군 담양읍 죽녹원로 152, 교 창업보육센타112호 (향교리,전남도립대학)"
"7818601285",에이케이소프트,안승기,"20181030","58212",모바일 게임 소프트웨어 개발 및 공급업,"20181030","서울특별시 구로구 디지털로31길 38-9 409동 27호 (구로동,에이스테크노타워1차)"
"7828700063",이앤알커뮤니케이션즈,김충열,"20150402","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150402","부산광역시 남구 수영로 312, 1125호 (대연동,21센츄리시티오피스텔)"
"7848600999",에스엔씨엔터테인먼트,손명락,"20180525","58219",기타 게임 소프트웨어 개발 및 공급업,"20180525","서울특별시 금천구 가산디지털1로 205 801-6호 (가산동,케이씨씨웰츠밸리)"
"7888601476",데브위즈스튜디오,이석재,"20190703","58219",기타 게임 소프트웨어 개발 및 공급업,"20190703","서울특별시 구로구 디지털로 288, 1212호 (구로동,대륭포스트타워1차)"
"7898700443",제이앤에스,장용철,"20160407","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160407","강원도 원주시 상지대길 83, 다산관 104호 (우산동,상지대학교)"
"7918700368",투유코리아,김진욱,"20160129","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160129","경기도 부천시 중동로254번길 78 6층 (중동,필타운)"
"7938101323",리볼트랩,오석호,"20181029","58219",기타 게임 소프트웨어 개발 및 공급업,"20181029","경기도 고양시 덕양구 화정로 53-1, B동 30호 (화정동,글로리아)"
"7938601764",포커아리아,곽주혁,"20201103","58219",기타 게임 소프트웨어 개발 및 공급업,"20201103","서울특별시 강남구 테헤란로6길 30 227호 (역삼동,태암빌딩)"
"7968601176",트리노드,이미주,"20181231","58219",기타 게임 소프트웨어 개발 및 공급업,"20181231","부산광역시 해운대구 센텀2로 25 503호, 701호, 802호, 803호, 1302호, 15층 (우동,센텀드림월드)"
"7978802191",퍼니스톰,유충길,"20211124","58219",기타 게임 소프트웨어 개발 및 공급업,"20211124","경기도 성남시 분당구 분당내곡로 155 A동 1601호 (삼평동,판교역케이씨씨웰츠타워)"
"7988100182",더원솔루션,염승훈,"20150811","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150811","인천광역시 미추홀구 석바위로 78, 1002호 (주안동,문화컨텐츠산업지원센터)"
"8028800291",파이온플레이,백승협,"20151023","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20151023","서울 강남구 테헤란로 431 S동 6009호 (삼성동,저스트코)"
"8038101294",비에스에스게임즈,이승근,"20190103","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20190103",서울 서초구 강남대로51길 10 비1층 109-103호 (서초동)
"8038101519",미리내문화그룹,조정희,"20191020","58219",기타 게임 소프트웨어 개발 및 공급업,"20191020","경기도 수원시 영통구 반달로7번길 40 411호 (영통동,평익빌딩)"
"8038600868",넥셀론,박영곤,"20171113","58212",모바일 게임 소프트웨어 개발 및 공급업,"20171113","경기도 성남시 분당구 대왕판교로644번길 49 1층 (삼평동,위메이드타워)"
"8038702223",불타는고구마,최석현,"20211008","58219",기타 게임 소프트웨어 개발 및 공급업,"20211008","부산광역시 수영구 수영로 759 601호 (수영동,비1이룸비즈니스센터)"
"8058101024",고부기엔터테인먼트,장훈,"20170920","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170920","서울특별시 송파구 중대로 135 서관 10층, (가락동,아이티벤처타워 핀테크기술지원센터)"
"8068800032",넵튠,유태웅외 1명,"20150319","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20150319","경기도 성남시 분당구 황새울로 246 9층 (수내동,도담빌딩)"
"8078702318",블랙스톰,김도윤,"20210624","58219",기타 게임 소프트웨어 개발 및 공급업,"20210624","경기도 안양시 동안구 시민대로327번길 28 2층 (관양동,에스엘알앤디센터)"
"8128700710",웹젠블루락,박상준,"20170524","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170524","경기 성남시 분당구 판교로 242 B동 5층 (삼평동,판교디지털센터)"
"8138700746",마우스덕,김명준,"20170411","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20170411","인천광역시 남동구 앵고개로847번길 80-9 제2층 208, 209, 210호 (논현동,뉴가산시티)"
"8158700325",리코소닉스,신우제,"20160318","58219",기타 게임 소프트웨어 개발 및 공급업,"20160318","서울특별시 강남구 선릉로93길 40 7층 (역삼동,나라키움역삼에이빌딩)"
